source_id,ra,dec,G,BP,RP,g_snr,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,ra,dec,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,g_ps,e_g_ps,r_ps,e_r_ps,i_ps,e_i_ps
3257403562083086976,58.30507088038547,-0.06610609081093755,21.10767,20.206848,19.901072,39.657482,PSO J058.3051-00.0661,-999,-999,-999,107920583050421172,3510245000030585,365853904238459,0,9453864044699,10792,1,1247,99,0.335719231828786,3510245,85182,3,436527104,52,58.30504377,-0.06606839,0.0010000000474974513,0.0010000000474974513,58.30507230140887,-0.06609620392391335,0.0051895566284656525,0.0051895566284656525,56249.96802690287,3.9014110565185547,0.5253959785062091,0.8508570590795388,-0.0011535961256771818,56.04276972492156,-19.847019403232096,188.82315623605706,-38.676978631070035,,4,60,0,9,28,10,13,,,,,0,,,,,,0,,,,0,16416,0.9988340139389038,21.8075008392334,0.11841899901628494,0.2789590060710907,5,21.486299514770508,22.122400283813477,21.64189910888672,0.07768800109624863,0.34781700372695923,4,21.66699981689453,0.13557599484920502,0.2833609879016876,5,115000,0.9997400045394897,20.371700286865234,0.010870999656617641,0.058421000838279724,23,20.27829933166504,20.48579978942871,20.450599670410156,0.025860000401735306,0.14569999277591705,23,20.37310028076172,0.03079799935221672,0.18274499475955963,23,115000,0.9988909959793091,19.521400451660156,0.016668999567627907,0.06184300035238266,10,19.422500610351562,19.6117000579834,19.59869956970215,0.048889998346567154,0.19822199642658234,10,19.530000686645508,0.04686399921774864,0.16866600513458252,10,115000,0.9992110133171082,19.159000396728516,0.040352001786231995,0.16715799272060394,12,18.94659996032715,19.474300384521484,19.216400146484375,0.06165599822998047,0.2108130007982254,12,19.091800689697266,0.05345999822020531,0.19150899350643158,12,115000,0.061454944894099896,,,21.8075008392334,0.11841899901628494,20.371700286865234,0.010870999656617641
3257403665161598848,58.312893269225505,-0.0671898841615092,19.785042,20.924385,18.593332,268.81863,PSO J058.3129-00.0672,-999,-999,-999,107910583128519860,3510245000031753,365853904239627,0,9453864079312,10791,1,1247,99,0.0947182002428157,3510245,85182,3,436527104,52,58.3128561,-0.06714601,0.0010000000474974513,0.0010000000474974513,58.31287785983562,-0.0671770166862786,0.0019521508365869522,0.0019412721740081906,56248.68730713189,15.278555870056152,0.5252800475571108,0.8509286086248891,-0.0011724598542198765,56.050615761544606,-19.849817590007767,188.83012788400004,-38.67126298177988,,5,85,11,15,29,13,17,0.9997460246086121,21.41360092163086,0.0614669993519783,0.2895730137825012,11,21.345699310302734,21.94499969482422,21.197200775146484,0.1215049996972084,0.7060610055923462,11,21.237600326538086,0.06309200078248978,0.2961609959602356,11,115000,0.9996240139007568,20.234500885009766,0.014964999631047249,0.06522200256586075,14,20.16510009765625,20.397600173950195,20.258399963378906,0.05072300136089325,0.17168200016021729,14,20.169099807739258,0.03457900136709213,0.1048469990491867,14,115000,0.9997130036354065,19.083999633789062,0.004567000083625317,0.023090999573469162,26,19.046300888061523,19.117000579833984,19.17169952392578,0.010962000116705894,0.05279700085520744,28,19.082199096679688,0.00912499986588955,0.03923700004816055,28,115000,0.9992430210113525,18.50629997253418,0.007689999882131815,0.035043999552726746,13,18.465099334716797,18.569799423217773,18.583799362182617,0.017145000398159027,0.07384499907493591,13,18.506000518798828,0.012861000373959541,0.06785500049591064,13,115000,0.9998310208320618,18.228200912475586,0.011045999825000763,0.06261099874973297,17,18.06800079345703,18.327199935913086,18.32740020751953,0.033723000437021255,0.17839199304580688,17,18.20330047607422,0.021087000146508217,0.12848000228405,17,115000,0.05857655161399525,21.41360092163086,0.0614669993519783,20.234500885009766,0.014964999631047249,19.083999633789062,0.004567000083625317
3257403669458408064,58.31990203472302,-0.061405189952481454,16.090246,16.53486,15.470655,2512.3582,PSO J058.3199-00.0614,-999,-999,-999,107920583198806783,3510245000032894,365853904240768,0,9453861236574,10792,1,1247,99,0.0249434141674483,3510245,85182,3,503635968,60,58.31987769,-0.06136822,0.0010000000474974513,0.0010000000474974513,58.31990459271232,-0.061403166225231,0.00023897981736809015,0.00024123283219523728,56265.17567583149,278.1908264160156,0.5251757454261816,0.8509931185988311,-0.0010716872166383487,56.05925217074929,-19.84573728419769,188.8293493114452,-38.662192766945026,,5,89,11,22,23,17,16,0.9992190003395081,16.623199462890625,0.0037720000836998224,0.0066109998151659966,6,16.615999221801758,16.634000778198242,16.684600830078125,0.007060999982059002,0.014077999629080296,9,16.621700286865234,0.0070420000702142715,0.01319899968802929,9,115000,0.9997090101242065,16.07069969177246,0.0019779999274760485,0.009769000113010406,20,16.0531005859375,16.085500717163086,16.135900497436523,0.003435000078752637,0.015948999673128128,21,16.07379913330078,0.0025210001040250063,0.008024999871850014,21,115000,0.9996110200881958,15.83650016784668,0.0022380000445991755,0.00989499967545271,19,15.818300247192383,15.851300239562988,15.889100074768066,0.002383999992161989,0.007416999898850918,22,15.835200309753418,0.0021959999576210976,0.010676000267267227,22,115000,0.9997259974479675,15.720000267028809,0.0025730000343173742,0.010288000106811523,15,15.703499794006348,15.736200332641602,15.782999992370605,0.0035540000535547733,0.014426999725401402,16,15.727100372314453,0.002130999928340316,0.008863000199198723,16,115000,0.9991660118103027,15.646499633789062,0.0025889999233186245,0.00773600023239851,12,15.628399848937988,15.656200408935547,15.694899559020996,0.0034809999633580446,0.014112000353634357,14,15.643799781799316,0.0030950000509619713,0.010312000289559364,14,115000,0.0504672685825855,16.623199462890625,0.0037720000836998224,16.07069969177246,0.0019779999274760485,15.83650016784668,0.0022380000445991755
3257403669458408576,58.31714014715336,-0.06280217999899311,17.461708,18.561983,16.429668,1199.661,PSO J058.3171-00.0628,-999,-999,-999,107920583171065116,3510245000032424,365853904240298,0,9453864066832,10792,1,1247,99,0.0278157918041719,3510245,85182,3,503635968,60,58.31710659,-0.06276414,0.0010000000474974513,0.0010000000474974513,58.317135094931544,-0.06279739927884187,0.00042694181320257485,0.00042472820496186614,56277.395794093274,124.95317840576172,0.5252168652912169,0.8509677098170559,-0.001096021159670353,56.05605561925206,-19.846483947901966,188.8287361177221,-38.66525356962505,,5,93,13,19,28,15,18,0.9995890259742737,19.049100875854492,0.01616000011563301,0.04327499866485596,12,18.995100021362305,19.118900299072266,19.160200119018555,0.04039299860596657,0.061980001628398895,13,19.010299682617188,0.0488630011677742,0.11896099895238876,13,115000,0.9990959763526917,17.63159942626953,0.0034910000395029783,0.011164999566972256,11,17.61009979248047,17.649700164794922,17.694799423217773,0.0069679999724030495,0.01863499917089939,12,17.61440086364746,0.005816999822854996,0.020239999517798424,13,115000,0.9996910095214844,16.851200103759766,0.0021730000153183937,0.011622999794781208,26,16.834400177001953,16.87420082092285,16.92300033569336,0.0029070000164210796,0.01716499961912632,27,16.855499267578125,0.0025659999810159206,0.011699000373482704,28,115000,0.9996359944343567,16.435199737548828,0.004321000073105097,0.013571999967098236,14,16.412500381469727,16.45870018005371,16.511899948120117,0.003703000023961067,0.016973000019788742,15,16.441999435424805,0.0021329999435693026,0.008665000088512897,15,115000,0.9994199872016907,16.196800231933594,0.004544000141322613,0.019581999629735947,17,16.171600341796875,16.24020004272461,16.274599075317383,0.007311999797821045,0.029217999428510666,18,16.203100204467773,0.005497000180184841,0.01981399953365326,18,115000,0.052817218841051165,19.049100875854492,0.01616000011563301,17.63159942626953,0.0034910000395029783,16.851200103759766,0.0021730000153183937
3257403669458409600,58.3096881999995,-0.06400724379377541,18.352697,18.86448,17.700298,710.7895,PSO J058.3097-00.0640,-999,-999,-999,107920583096653677,3510245000031239,365853904239113,0,9453864084711,10792,1,1247,99,0.554502017381137,3510245,85182,3,436527104,52,58.3096606,-0.06396652,0.0010000000474974513,0.0010000000474974513,58.309686747135544,-0.0640007704829913,0.0009394913213327527,0.0009247329435311258,56277.32907107346,2.687786102294922,0.5253274729087668,0.8508994056084505,-0.001117023936448234,56.04804809206123,-19.846003623623087,188.82442519012764,-38.67200870151603,,5,87,13,20,27,14,13,0.9995359778404236,18.92889976501465,0.013245999813079834,0.039420999586582184,13,18.857900619506836,18.98940086364746,19.00469970703125,0.02645600028336048,0.048565998673439026,13,18.89189910888672,0.03567900136113167,0.06776099652051926,13,115000,0.9996280074119568,18.340299606323242,0.005260000005364418,0.02302500046789646,19,18.29509925842285,18.372900009155273,18.427000045776367,0.007451999932527542,0.03099299967288971,19,18.333799362182617,0.008980000391602516,0.034658998250961304,19,115000,0.999530017375946,18.062299728393555,0.004002999980002642,0.02101000025868416,27,18.01729965209961,18.1023006439209,18.150699615478516,0.006120000034570694,0.03133099898695946,27,18.06800079345703,0.0036800000816583633,0.022506000474095345,27,115000,0.9996240139007568,17.918100357055664,0.0057299998588860035,0.02907099947333336,12,17.860200881958008,17.95709991455078,18.004100799560547,0.016117999330163002,0.05350099876523018,12,17.910499572753906,0.010068000294268131,0.04522800073027611,12,115000,0.999127984046936,17.80929946899414,0.013209999538958073,0.03928299993276596,13,17.760900497436523,17.874500274658203,17.930500030517578,0.02491999976336956,0.09875299781560898,13,17.80660057067871,0.019853999838232994,0.10439900308847427,13,115000,0.05726118388204437,18.92889976501465,0.013245999813079834,18.340299606323242,0.005260000005364418,18.062299728393555,0.004002999980002642
3257403703818144640,58.326399885366286,-0.05320682503254859,16.448906,16.947945,15.781449,2013.7242,PSO J058.3264-00.0532,-999,-999,-999,107930583263846630,3510245000034038,365853904241912,0,9453861250450,10793,1,1247,99,0.139431511181809,3510245,85182,3,503635968,60,58.32637589,-0.05316682,0.0010000000474974513,0.0010000000474974513,58.326402616011464,-0.05320270212404686,0.00028540578205138445,0.0002871509932447225,56286.92833570293,153.83473205566406,0.5250793044626528,0.8510527961279939,-0.000928562189583667,56.06792377857238,-19.83918543072558,188.82567146449296,-38.6521323907784,,5,94,13,21,27,18,15,0.999737024307251,17.06060028076172,0.003094000043347478,0.013718999922275543,10,17.042200088500977,17.084999084472656,17.1200008392334,0.004420999903231859,0.010474000126123428,11,17.055500030517578,0.0022990000434219837,0.010812000371515751,11,115000,0.9996659755706787,16.431499481201172,0.0023719999007880688,0.009571000002324581,19,16.41309928894043,16.449199676513672,16.49250030517578,0.003244000021368265,0.013447999954223633,20,16.429000854492188,0.0030799999367445707,0.01030299998819828,20,115000,0.9996920228004456,16.147899627685547,0.002455000067129731,0.009677999652922153,18,16.138099670410156,16.167200088500977,16.206100463867188,0.0017470000311732292,0.006823000032454729,21,16.15250015258789,0.0018939999863505363,0.008120999671518803,21,115000,0.9995970129966736,16.002599716186523,0.0024689999409019947,0.009631999768316746,15,15.985799789428711,16.022300720214844,16.070199966430664,0.0031449999660253525,0.016673000529408455,18,16.01409912109375,0.003063000040128827,0.013303999789059162,18,115000,0.9992349743843079,15.915900230407715,0.003435000078752637,0.01772099919617176,14,15.883500099182129,15.946100234985352,15.95930004119873,0.007540000136941671,0.0344570018351078,14,15.91349983215332,0.00417400011792779,0.017000999301671982,14,115000,0.040575157658030055,17.06060028076172,0.003094000043347478,16.431499481201172,0.0023719999007880688,16.147899627685547,0.002455000067129731
3257403733881085184,58.29553441384433,-0.05490570163648801,20.35508,21.283892,19.25421,192.156,PSO J058.2955-00.0549,-999,-999,-999,107930582955174591,3510245000029178,365853904237052,0,9453864537022,10793,1,1247,99,0.558667963890981,3510245,85182,3,436527104,52,58.2955075,-0.05486183,0.0010000000474974513,0.0010000000474974513,58.29553281110554,-0.05489798694358522,0.002863372443243861,0.002863473491743207,56320.11306064048,2.1652116775512695,0.5255377435605514,0.8507697467828443,-0.0009581504782769787,56.035528811854455,-19.83398366048326,188.8043808964111,-38.67819568467435,,5,79,3,23,26,13,14,0.9995059967041016,21.593399047851562,0.27571600675582886,0.5228649973869324,3,21.590700149536133,22.23780059814453,21.75320053100586,0.1806650012731552,0.35927098989486694,2,21.742300033569336,0.044206999242305756,0.08767999708652496,3,115000,0.9996140003204346,20.989200592041016,0.044596001505851746,0.13973799347877502,23,20.750600814819336,21.2637996673584,20.98859977722168,0.06494899839162827,0.2752160131931305,21,21.03190040588379,0.05632400140166283,0.2170249968767166,23,115000,0.9997000098228455,19.618200302124023,0.009518999606370926,0.043163001537323,22,19.531099319458008,19.68910026550293,19.714399337768555,0.016992999240756035,0.07742500305175781,22,19.608999252319336,0.015904000028967857,0.06937000155448914,22,115000,0.9994940161705017,18.970199584960938,0.012045999988913536,0.04247000068426132,13,18.935199737548828,19.05970001220703,19.066999435424805,0.019517000764608383,0.11371800303459167,13,18.987499237060547,0.016620000824332237,0.08735600113868713,13,115000,0.999064028263092,18.61240005493164,0.015310999937355518,0.05922799929976463,14,18.539199829101562,18.712499618530273,18.65570068359375,0.03324799984693527,0.14143699407577515,14,18.55900001525879,0.03380800038576126,0.12802700698375702,14,115000,0.058910512500166816,21.593399047851562,0.27571600675582886,20.989200592041016,0.044596001505851746,19.618200302124023,0.009518999606370926
3257403768240830080,58.313019376746546,-0.04689803732856542,20.182608,21.061356,18.868698,221.59659,PSO J058.3130-00.0469,-999,-999,-999,107940583129904170,3510245000031778,365853904239652,0,9453861345317,10794,1,1247,99,0.32484352618907,3510245,85182,3,503635968,60,58.3129698,-0.04687885,0.0010000000474974513,0.0010000000474974513,58.31300647335187,-0.0469093729944916,0.0025090270210057497,0.002525810617953539,56172.87605021089,8.20456600189209,0.5252783224427249,0.8509300874129094,-0.0008187229173339828,56.05553755338953,-19.830067305074085,188.80911839713977,-38.65932969758671,,5,77,1,19,28,15,14,0.9986469745635986,22.037900924682617,0.1839199960231781,,1,22.037900924682617,22.037900924682617,21.87579917907715,0.27888399362564087,,1,21.696399688720703,0.1839199960231781,,1,114992,0.9996629953384399,21.012399673461914,0.03863700106739998,0.14507600665092468,19,20.81100082397461,21.334299087524414,21.06100082397461,0.04327800124883652,0.32507801055908203,19,20.989200592041016,0.05009400099515915,0.23102299869060516,19,115000,0.9995539784431458,19.410600662231445,0.007639000192284584,0.04164399951696396,24,19.336200714111328,19.491500854492188,19.523000717163086,0.015785999596118927,0.08032000064849854,24,19.407499313354492,0.016516000032424927,0.07621199637651443,24,115000,0.99965500831604,18.665199279785156,0.013973000459372997,0.043786000460386276,15,18.616300582885742,18.729700088500977,18.76259994506836,0.01385399978607893,0.0645499974489212,15,18.664499282836914,0.014511000365018845,0.05943499878048897,15,115000,0.9991829991340637,18.286800384521484,0.01346100028604269,0.050046999007463455,14,18.207300186157227,18.359600067138672,18.434099197387695,0.02621000073850155,0.09846600145101547,14,18.323699951171875,0.016843000426888466,0.05270399898290634,14,115000,0.04119500074225799,22.037900924682617,0.1839199960231781,21.012399673461914,0.03863700106739998,19.410600662231445,0.007639000192284584
3257403768241508224,58.3219261968577,-0.04811873134145492,20.380913,20.957962,19.211716,169.12929,PSO J058.3219-00.0481,-999,-999,-999,107940583218852711,3510245000033263,365853904241137,0,9453861247339,10794,1,1247,99,0.704195834420804,3510245,85182,3,436527104,52,58.32188649,-0.04807992,0.0010000000474974513,0.0010000000474974513,58.3219189258759,-0.0481135114909552,0.0029034295585006475,0.002951430855318904,56318.941584459826,7.170580863952637,0.5251459433650466,0.8510117701921011,-0.0008397390915212828,56.06448412353349,-19.833230064696654,188.8170353161632,-38.65280208472023,,4,54,2,6,26,13,7,0.9982969760894775,21.856000900268555,0.27502599358558655,0.4187900125980377,2,21.69070053100586,22.240800857543945,21.93939971923828,0.19758999347686768,0.3033269941806793,2,21.767900466918945,0.017374999821186066,0.025136999785900116,2,16688,0.9994210004806519,20.621000289916992,0.025560999289155006,0.08630900084972382,6,20.513399124145508,20.726200103759766,20.54360008239746,0.27412399649620056,0.3594779968261719,6,20.426000595092773,0.18552200496196747,0.1998489946126938,6,16892216,0.9996749758720398,19.600400924682617,0.015941999852657318,0.07987900078296661,23,19.446800231933594,19.729000091552734,19.64389991760254,0.02845199964940548,0.17543500661849976,18,19.538700103759766,0.029901999980211258,0.1616699993610382,23,115000,0.9991919994354248,19.036699295043945,0.018675999715924263,0.08235800266265869,13,18.887800216674805,19.182899475097656,19.110300064086914,0.053001001477241516,0.21158599853515625,11,19.11590003967285,0.043118998408317566,0.21620799601078033,13,115000,0.9986739754676819,18.697799682617188,0.03839400038123131,0.0969650000333786,7,18.58769989013672,18.864299774169922,18.628000259399414,0.09100600332021713,0.23639699816703796,6,18.59429931640625,0.043953001499176025,0.14171700179576874,7,115000,0.03747854025489259,21.856000900268555,0.27502599358558655,20.621000289916992,0.025560999289155006,19.600400924682617,0.015941999852657318
3257403772536425984,58.32022093801184,-0.05126974922924895,20.694817,20.176954,19.86891,92.60266,PSO J058.3202-00.0513,-999,-999,-999,107930583202089134,3510245000032957,365853904240831,0,9453861264828,10793,1,1247,99,0.508356757004146,3510245,85182,3,310534144,37,,,,,58.32021243773436,-0.05125817233472445,0.009560201317071915,0.009560201317071915,55974.906168732945,36.86293029785156,0.5251712645322015,0.8509960884504598,-0.0008946237564599654,56.06197347340755,-19.835925379764824,188.81904182707515,-38.65602498577138,,0,7,0,2,2,3,0,,,,,0,,,,,,0,,,,0,0,0.9963639974594116,20.375499725341797,0.021789999678730965,0.030880000442266464,2,20.355199813842773,20.398700714111328,18.959699630737305,0.0009580000187270343,,2,19.71820068359375,0.1427839994430542,0.24018000066280365,2,16777488,0.9980530142784119,19.946500778198242,0.03397500142455101,0.04889800027012825,2,19.91900062561035,19.986900329589844,18.62470054626465,0.027574999257922173,,1,19.212499618530273,1.1000000085914508e-05,,2,280,0.9990590214729309,19.897600173950195,0.041790999472141266,,1,19.897600173950195,19.897600173950195,18.801700592041016,0.035684000700712204,,1,19.18779945373535,0.041790999472141266,,1,16777496,,,,,0,,,,,,0,,,,0,0,0.04105326111605841,,,20.375499725341797,0.021789999678730965,19.946500778198242,0.03397500142455101
3257403772537621632,58.32012679194829,-0.04973330127656815,13.764055,14.435496,12.968046,6905.1133,PSO J058.3201-00.0497,-999,-999,-999,107940583200940725,3510245000032935,365853904240809,0,9453861261853,10794,1,1247,99,0.711986721225071,3510245,85182,3,503635968,60,58.32010074,-0.04970257,0.0010000000474974513,0.0010000000474974513,58.320127528684765,-0.04973253865501839,0.00010746064072009176,0.00010911760909948498,56235.74403855734,666.9494018554688,0.5251725379830736,0.8509953301461791,-0.0008679964359113903,56.06223427517359,-19.834408863005798,188.81737415568685,-38.655210123007336,,5,89,13,18,28,15,15,0.9997460246086121,14.647700309753418,0.0035979999229311943,0.010882000438869,8,14.629599571228027,14.65880012512207,14.702199935913086,0.005204999819397926,0.014007999561727047,11,14.647199630737305,0.0033110000658780336,0.009823000058531761,11,115000,0.9996790289878845,13.765700340270996,0.0012519999872893095,0.0018720000516623259,2,13.763999938964844,13.766500473022461,13.827799797058105,0.0003389999910723418,0.00048099999548867345,3,13.769200325012207,0.0021389999892562628,0.004433999769389629,3,115000,,13.36400032043457,,,0,,,,,,0,,,,0,114724,0.999405026435852,13.137900352478027,0.003504999913275242,0.010447000153362751,10,13.122599601745605,13.155500411987305,13.193300247192383,0.0015999999595806003,0.004984000232070684,11,13.138400077819824,0.001276999944821,0.003717999905347824,11,115000,0.9989879727363586,13.001199722290039,0.0013050000416114926,0.005212000105530024,9,12.99590015411377,13.010499954223633,13.01099967956543,0.0044109998270869255,0.016877999529242516,14,12.984299659729004,0.004503999836742878,0.016088999807834625,14,115000,0.0397289135881604,14.647700309753418,0.0035979999229311943,13.765700340270996,0.0012519999872893095,13.36400032043457,
3257403802601263104,58.35997059199656,-0.07184994694169825,20.90318,21.147442,19.646578,80.191025,PSO J058.3599-00.0718,-999,-999,-999,107910583599114284,3510245000039184,365853904247058,0,9453995234294,10791,1,1247,99,0.22478647644146,3510245,85182,3,436527104,52,58.35991934,-0.07178884,0.0010000000474974513,0.0010000000474974513,58.359943688918975,-0.07183273564093762,0.0036975624971091747,0.003741566790267825,56252.03564339595,5.183866500854492,0.5245808202612356,0.851359730787569,-0.0012537174192150957,56.09829960087423,-19.864795032459153,188.87008627666188,-38.63573875369979,,4,68,0,5,29,15,19,,,,,0,,,,,,0,,,,0,16416,0.9993950128555298,22.02829933166504,0.06073400005698204,0.2515519857406616,4,21.650400161743164,22.103200912475586,22.294300079345703,0.26128798723220825,0.4899100065231323,4,22.307600021362305,0.2680889964103699,0.6401579976081848,4,115000,0.9992600083351135,20.16390037536621,0.012536999769508839,0.06034599989652634,28,20.033899307250977,20.277000427246094,20.23819923400879,0.021136999130249023,0.13337700068950653,29,20.13409996032715,0.017097000032663345,0.13355599343776703,29,115000,0.9996209740638733,19.283300399780273,0.009998000226914883,0.043017998337745667,15,19.23310089111328,19.35759925842285,19.404600143432617,0.023188000544905663,0.10020200163125992,15,19.3075008392334,0.017487000674009323,0.08520899713039398,15,115000,0.9996179938316345,18.86370086669922,0.018741000443696976,0.11012700200080872,18,18.73419952392578,19.138700485229492,18.882299423217773,0.06930600106716156,0.38510000705718994,18,18.771699905395508,0.06047999858856201,0.3432919979095459,18,115000,0.06134191434036442,,,22.02829933166504,0.06073400005698204,20.16390037536621,0.012536999769508839
3257403841255399296,58.370719128406414,-0.05129311684104411,19.858023,20.672176,19.008308,264.85327,PSO J058.3707-00.0513,-999,-999,-999,107930583707258932,3510245000040911,365853904248785,0,9453995734426,10793,1,1247,99,0.605506459814968,3510245,85182,3,436527104,52,58.37069643,-0.05124819,0.0010000000474974513,0.0010000000474974513,58.3707172040434,-0.051291027535022085,0.0023896482307463884,0.0023878838401287794,56378.10472220385,3.607649803161621,0.5244209290143665,0.8514586823996241,-0.0008951971876519408,56.11431434935763,-19.847155061238002,188.85675748966088,-38.61501145168271,,5,85,10,22,24,14,15,0.9996979832649231,20.859100341796875,0.06342300027608871,0.1470640003681183,10,20.700599670410156,21.118799209594727,20.81570053100586,0.10088299959897995,0.2798359990119934,10,20.600900650024414,0.02859799936413765,0.14907799661159515,10,115000,0.9995650053024292,19.86359977722168,0.01651100069284439,0.055560000240802765,20,19.737300872802734,19.94659996032715,19.947900772094727,0.0265670008957386,0.14103099703788757,20,19.854900360107422,0.024095000699162483,0.12496499717235565,20,115000,0.9996140003204346,19.35810089111328,0.005501999985426664,0.02740499936044216,24,19.319599151611328,19.420299530029297,19.472900390625,0.009577999822795391,0.046824999153614044,24,19.371299743652344,0.010325999930500984,0.04919100180268288,24,115000,0.9996610283851624,19.093700408935547,0.008710999973118305,0.05651799961924553,14,18.948400497436523,19.15760040283203,19.214799880981445,0.023346999660134315,0.1343570053577423,14,19.137800216674805,0.01669199950993061,0.10238999873399734,14,115000,0.9996629953384399,18.842500686645508,0.01692499965429306,0.09078499674797058,15,18.67770004272461,19.038400650024414,18.89430046081543,0.05149099975824356,0.21314799785614014,15,18.811599731445312,0.041269998997449875,0.164669007062912,15,115000,0.049069446145822954,20.859100341796875,0.06342300027608871,19.86359977722168,0.01651100069284439,19.35810089111328,0.005501999985426664
3257403905679791872,58.358903175495115,-0.038524138343730835,19.786175,21.094587,18.584263,306.50357,PSO J058.3589-00.0385,-999,-999,-999,107950583588814265,3510245000039000,365853904246874,0,9453994900770,10795,1,1247,99,0.802687955836475,3510245,85182,3,503635968,60,58.35886826,-0.03847072,0.0010000000474974513,0.0010000000474974513,58.35889328110186,-0.03851242062144021,0.0021214124280959368,0.002137319417670369,56402.13762360327,4.58439826965332,0.5245967219883498,0.851350590220384,-0.0006721684921416203,56.105073967280774,-19.832078958082523,188.8346571006505,-38.61716866490948,,5,80,8,21,22,14,15,0.9995660185813904,21.632299423217773,0.028961999341845512,0.18581299483776093,8,21.578399658203125,22.062599182128906,21.36639976501465,0.17865599691867828,0.399042010307312,7,21.521900177001953,0.20032000541687012,0.30006900429725647,8,115000,0.9996119737625122,20.433300018310547,0.032947998493909836,0.10664399713277817,18,20.248300552368164,20.58009910583496,20.528400421142578,0.050471000373363495,0.20629200339317322,18,20.481199264526367,0.03431500121951103,0.16098199784755707,18,115000,0.999638020992279,19.048200607299805,0.007259000092744827,0.03021799959242344,19,18.990299224853516,19.109600067138672,19.193899154663086,0.01334999967366457,0.052271999418735504,20,19.084199905395508,0.009158999659121037,0.049268998205661774,20,115000,0.9995080232620239,18.370100021362305,0.011304999701678753,0.0420290008187294,14,18.315200805664062,18.43560028076172,18.46940040588379,0.010254999622702599,0.07137300074100494,14,18.368600845336914,0.014058000408113003,0.05387299880385399,14,115000,0.9994239807128906,18.048799514770508,0.012346000410616398,0.0454070009291172,15,17.994800567626953,18.146499633789062,18.161399841308594,0.009921999648213387,0.06623999774456024,15,18.04829978942871,0.01666099950671196,0.058873001486063004,15,115000,0.03166881397972127,21.632299423217773,0.028961999341845512,20.433300018310547,0.032947998493909836,19.048200607299805,0.007259000092744827
